000656595.1,1438892.3,0
000656415.1,1438878.3,0
000670595.1,1421954.3,0
000679915.1,1427179.3,0
000671815.1,1397855.3,1
000669335.1,1417009.3,1
000680295.1,1427200.3,0
000673895.1,1400894.3,0
000672075.1,1397868.3,1
000669275.1,1408974.4,0
000668275.1,1408919.4,0
000659185.1,1267364.3,0
000670875.1,1421971.3,0
000680775.1,1427228.3,0
000668735.1,1408944.4,0
000680995.1,1427240.3,0
000680035.1,1427186.3,0
000655255.1,1427269.3,0
000667885.1,1402584.3,0
000659585.1,1295759.3,1
000658055.1,1438840.3,0
000655575.1,1427287.3,1
000661755.1,1324296.3,0
000669815.1,1418255.3,0
000669835.1,1418256.3,0
000656635.1,1438867.3,0
000660385.1,1324225.3,0
000680855.1,1427233.3,0
000680755.1,1427227.3,0
000661815.1,1324299.3,0
000673735.1,1400883.3,1
000667955.1,1402588.3,0
000680595.1,1427218.3,1
000655155.1,1427262.3,0
000661225.1,1324268.3,0
000673655.1,1400879.3,1
000668535.1,1408933.4,0
000670255.1,1421937.3,0
000659085.1,1267359.3,1
000659645.1,1295764.3,1
000661835.1,1324300.3,0
000673835.1,1400889.3,1
000670535.1,1421951.3,0
000656155.1,1427316.3,0
000670075.1,1421928.3,0
000679935.1,1427180.3,0
000656275.1,1427322.3,1
000655835.1,1427300.3,0
000655135.1,1427261.3,1
000668755.1,1408945.4,1
000680835.1,1427232.3,1
000672275.1,1397879.3,1
000656235.1,1427320.3,1
000656515.1,1438836.3,0
000661425.1,1324279.3,1
000661345.1,1324275.3,0
000680695.1,1427224.3,0
000656495.1,1438887.3,1
000671875.1,1397858.3,1
000672035.1,1397866.3,1
000655995.1,1427308.3,0
000659845.1,1295776.3,1
000673955.1,1400899.3,0
000660965.1,1324255.3,0
000660305.1,1324221.3,0
000669135.1,1408965.4,0
000681295.1,1427257.3,0
000660945.1,1324254.3,0
000655415.1,1427277.3,0
000660325.1,1324222.3,1
000674095.1,1400912.3,0
000674215.1,1400921.3,0
000674195.1,1400920.3,1
000671855.1,1397857.3,1
000672015.1,1397865.3,0
000674815.1,1408913.4,0
000661465.1,1324281.3,1
000660365.1,1324224.3,0
000655775.1,1427297.3,0
000656095.1,1427313.3,0
000674275.1,1400925.3,1
000668915.1,1408953.4,0
000661185.1,1324266.3,0
000659505.1,1295753.3,1
000672055.1,1397867.3,1
000655815.1,1427299.3,0
000655115.1,1427260.3,0
000674015.1,1400907.3,0
000680055.1,1427187.3,0
000674735.1,1408907.4,1
000674315.1,1400927.3,0
000660345.1,1324223.3,0
000655235.1,1427268.3,1
000669775.1,1418253.3,0
000655095.1,1427259.3,0
000668975.1,1408956.4,0
000661205.1,1324267.3,0
000661105.1,1324262.3,1
000673515.1,1400870.3,1
000671895.1,1397859.3,1
000657995.1,1417026.3,1
000673635.1,1400877.3,0
000661125.1,1324263.3,0
000657675.1,1455312.3,1
000656175.1,1427317.3,0
000680735.1,1427226.3,1
000659565.1,1295758.3,1
000659885.1,1295782.3,0
000680075.1,1427188.3,0
000668595.1,1408936.4,0
000656255.1,1427321.3,0
000658155.1,1427253.3,1
000657935.1,1417011.3,1
000659525.1,1295756.3,1
000661485.1,1324282.3,1
000659305.1,1295726.3,1
000673995.1,1400904.3,0
000669075.1,1408962.4,0
000659325.1,1295727.3,1
000659605.1,1295760.3,1
000668795.1,1408947.4,0
000671795.1,1397854.3,1
000655675.1,1427292.3,0
000673775.1,1400886.3,1
000680315.1,1427203.3,0
000656135.1,1427315.3,0
000656375.1,1427329.3,1
000706445.1,1427279.3,0
000656535.1,1438832.3,1
000659685.1,1295766.3,1
000655395.1,1427276.3,0
000706505.1,1400922.3,1
000657455.1,1455288.3,1
000660005.1,1295797.3,0
000655655.1,1427291.3,0
000660625.1,1324237.3,1
000668075.1,1402595.3,0
000661855.1,1324301.3,0
000660605.1,1324236.3,1
000680375.1,1427206.3,0
000659545.1,1295757.3,1
000674475.1,1400935.3,1
000668395.1,1408925.4,0
000661405.1,1324278.3,1
000658035.1,1438890.3,1
000667935.1,1402587.3,0
000668835.1,1408949.4,0
000670815.1,1421966.3,0
000670635.1,1421956.3,0
000655635.1,1427290.3,0
000668855.1,1408950.4,1
000667405.1,1354120.3,0
000681335.1,1402586.3,0
000656315.1,1427324.3,0
000670755.1,1421962.3,0
000655275.1,1427270.3,1
000655215.1,1427266.3,1
000680015.1,1427185.3,0
000669015.1,1408958.4,0
000661715.1,1324294.3,0
000655855.1,1427301.3,0
000661365.1,1324276.3,0
000668175.1,1402600.3,0
000669155.1,1408967.4,0
000657895.1,1408927.4,0
000679895.1,1427178.3,0
000658095.1,1427202.3,0
000672295.1,1397880.3,1
000660665.1,1324239.3,0
000657355.1,1455283.3,1
000656335.1,1427325.3,0
000669295.1,1408975.4,0
000655555.1,1427286.3,0
000668015.1,1402591.3,0
000670655.1,1421957.3,0
000656215.1,1427319.3,0
000657615.1,1455307.3,0
000661795.1,1324298.3,0
000673695.1,1400881.3,1
000668115.1,1402597.3,0
000671835.1,1397856.3,1
000673855.1,1400891.3,1
000669355.1,1417010.3,1
000679975.1,1427182.3,0
000660205.1,1295807.3,0
000661325.1,1324274.3,0
000668895.1,1408952.4,0
000655515.1,1427283.3,0
000680355.1,1427205.3,0
000667905.1,1402585.3,0
000661775.1,1324297.3,0
000661145.1,1324264.3,0
000706525.1,1400885.3,1
000669495.1,1417018.3,1
000669415.1,1417014.3,1
000681195.1,1427251.3,1
000668335.1,1408922.4,1
000657395.1,1455285.3,1
000655875.1,1427302.3,0
000660125.1,1295803.3,1
000660405.1,1324226.3,0
000680815.1,1427230.3,0
000661445.1,1324280.3,0
000667185.1,1354130.3,0
000659065.1,1267358.3,0
000669375.1,1417012.3,0
000668555.1,1408934.4,0
000673575.1,1400873.3,0
000669755.1,1418252.3,1
000674375.1,1400930.3,1
000669195.1,1408969.4,0
000669235.1,1408971.4,0
000661165.1,1324265.3,0
000669935.1,1421921.3,0
000660425.1,1324227.3,0
000680195.1,1427194.3,1
000660145.1,1295804.3,0
000657315.1,1455278.3,1
000660685.1,1324240.3,0
000659165.1,1267363.3,0
000657495.1,1455290.3,1
000705705.1,1455302.3,0
000660465.1,1324229.3,0
000661385.1,1324277.3,0
000657575.1,1455295.3,1
000670455.1,1421947.3,1
000660065.1,1295800.3,0
000668355.1,1408923.4,0
000660445.1,1324228.3,0
000656555.1,1438834.3,1
000655175.1,1427264.3,0
000660985.1,1324256.3,0
000661735.1,1324295.3,0
000659145.1,1267362.3,1
000669735.1,1418251.3,1
000655535.1,1427285.3,1
000680715.1,1427225.3,0
000679955.1,1427181.3,0
000660925.1,1324253.3,0
000660645.1,1324238.3,0
000674135.1,1400915.3,1
000671775.1,1397853.3,1
000672095.1,1397869.3,1
000661305.1,1324273.3,0
000668675.1,1408940.4,0
000681315.1,1427258.3,0
000674415.1,1400932.3,1
000680475.1,1427211.3,0
000674515.1,1400937.3,1
000660905.1,1324252.3,0
000674755.1,1408909.4,0
000660185.1,1295806.3,0
000706165.1,1421968.3,0
000656115.1,1427314.3,0
000680335.1,1427204.3,0
000657175.1,1455269.3,0
000660485.1,1324230.3,0
000673935.1,1400898.3,0
000674155.1,1400916.3,0
000668415.1,1408926.4,0
000657975.1,1417020.3,0
000674795.1,1408912.4,1
000659865.1,1295781.3,1
000655495.1,1427282.3,0
000655615.1,1427289.3,0
000674675.1,1408904.4,1
000668475.1,1408930.4,0
000657435.1,1455287.3,1
000669575.1,1417029.3,1
000674575.1,1400941.3,1
000677015.1,1422107.3,1
000661635.1,1324290.3,0
000656075.1,1427312.3,0
000661005.1,1324257.3,0
000672415.1,1397886.3,1
000674555.1,1400940.3,1
000680655.1,1427222.3,0
000676955.1,1422104.3,0
000673675.1,1400880.3,1
000659125.1,1267361.3,0
000672195.1,1397875.3,1
000659245.1,1295723.3,1
000655695.1,1427293.3,0
000674295.1,1400926.3,1
000661525.1,1324284.3,1
000667975.1,1402589.3,0
000659105.1,1267360.3,0
000667685.1,1354112.3,0
000674395.1,1400931.3,0
000661615.1,1324289.3,0
000706465.1,1408972.3,0
